TAMPINES MRT STATION,1.353301356,103.9451175,18
TAMPINES WEST MRT STATION,1.345515305,103.938408,34
TAN KAH KEE MRT STATION,1.325883209,103.8073292,7
TANAH MERAH MRT STATION,1.327187135,103.9463161,7
TANJONG PAGAR MRT STATION,1.276521247,103.8458611,86
TECK LEE LRT STATION,1.412770894,103.9065554,32
TECK WHYE LRT STATION,1.376684679,103.7537352,18
TELOK AYER MRT STATION,1.282289536,103.8482991,6
TELOK BLANGAH MRT STATION,1.270753211,103.8097544,38
TEN MILE JUNCTION LRT STATION,1.380321008,103.760161,39
THANGGAM LRT STATION,1.397318155,103.8756226,95
TIONG BAHRU MRT STATION,1.286193393,103.827021,20
TOA PAYOH MRT STATION,1.332628987,103.8474979,72
TONGKANG LRT STATION,1.389347953,103.8858287,55
TUAS CRESCENT MRT STATION,1.321026553,103.6491245,52
TUAS LINK MRT STATION,1.340463766,103.6369324,58
TUAS WEST ROAD MRT STATION,1.329989089,103.6396662,35
UBI MRT STATION,1.329956826,103.8992348,61
UPPER CHANGI MRT STATION,1.341737484,103.9614367,45
WOODLANDS MRT STATION,1.436875128,103.7864999,96
WOODLANDS MRT STATION,1.436066981,103.7879451,94
WOODLANDS NORTH MRT STATION,1.4482,103.7851,29
WOODLANDS SOUTH MRT STATION,1.427259979,103.7938631,82
WOODLEIGH MRT STATION,1.339190046,103.8708081,44
YEW TEE MRT STATION,1.397535018,103.7474307,17
YIO CHU KANG MRT STATION,1.381756046,103.8449439,78
YISHUN MRT STATION,1.429443081,103.8350045,80
